-0.665,0.549,-0.277,0.423,-0.055,-1.031,0.232,462.665,113.696,177.408
-0.669,0.550,-0.274,0.417,-0.037,-0.986,0.296,477.738,131.909,176.320
-0.673,0.552,-0.267,0.413,-0.076,-0.960,0.259,475.432,130.237,183.854
-0.674,0.556,-0.263,0.408,-0.077,-1.036,0.295,469.749,127.535,157.601
-0.674,0.560,-0.262,0.403,-0.076,-1.005,0.307,470.780,137.598,176.581
-0.670,0.566,-0.266,0.399,-0.065,-1.040,0.284,473.936,133.676,151.371
-0.657,0.580,-0.282,0.390,-0.036,-1.024,0.178,472.018,114.573,141.456
-0.632,0.606,-0.306,0.374,-0.035,-0.968,0.124,495.968,130.597,110.403
-0.610,0.626,-0.321,0.365,-0.096,-0.921,0.088,512.178,114.056,68.487
-0.587,0.645,-0.337,0.354,-0.056,-1.063,-0.123,521.701,98.418,49.060
-0.554,0.677,-0.362,0.321,0.011,-0.920,-0.214,536.839,98.123,5.444
-0.518,0.704,-0.388,0.291,-0.022,-0.817,-0.199,536.272,84.294,-53.382
-0.467,0.736,-0.408,0.272,-0.021,-0.859,-0.448,520.705,81.519,-93.897
-0.410,0.763,-0.433,0.248,0.076,-0.692,-0.430,504.543,98.057,-142.099
-0.354,0.783,-0.458,0.230,0.019,-0.695,-0.643,492.249,94.320,-207.880
-0.283,0.796,-0.490,0.217,-0.135,-0.545,-0.805,463.924,107.177,-234.710
-0.191,0.806,-0.525,0.194,-0.053,-0.476,-1.065,447.596,114.892,-285.707
-0.112,0.813,-0.547,0.162,-0.147,-0.277,-1.073,382.265,134.080,-318.126
-0.058,0.818,-0.558,0.130,-0.168,-0.165,-0.975,348.132,124.707,-351.663
-0.025,0.821,-0.561,0.105,-0.172,-0.078,-1.280,316.730,129.811,-361.952
-0.028,0.827,-0.556,0.075,-0.155,-0.230,-1.244,301.371,125.155,-377.331
-0.049,0.831,-0.552,0.041,-0.017,-0.151,-0.823,280.618,78.901,-388.765
-0.046,0.834,-0.550,0.021,-0.065,-0.050,-1.166,279.357,62.919,-407.631
-0.048,0.835,-0.547,-0.002,0.082,-0.190,-1.053,280.891,58.511,-406.157
-0.050,0.836,-0.545,-0.027,0.104,0.005,-0.796,271.552,33.261,-415.584
-0.054,0.837,-0.544,-0.027,0.119,-0.105,-0.912,270.804,34.980,-431.826
-0.044,0.836,-0.546,-0.020,-0.097,0.517,-1.262,251.397,50.545,-426.661
0.014,0.845,-0.534,-0.022,0.125,-0.500,-1.428,214.247,71.456,-420.674
0.011,0.842,-0.539,-0.028,0.073,0.022,-0.851,212.094,71.774,-444.206
0.031,0.836,-0.546,-0.038,-0.242,0.367,-1.319,185.049,66.504,-444.200
0.016,0.836,-0.547,-0.045,0.214,-0.062,-0.881,201.248,48.997,-427.006
0.008,0.836,-0.547,-0.050,0.024,0.075,-0.893,198.735,49.207,-444.608
0.017,0.834,-0.549,-0.041,0.062,0.041,-1.133,196.929,74.006,-428.690
0.023,0.832,-0.553,-0.035,-0.009,0.117,-1.050,214.390,56.877,-432.250
0.027,0.831,-0.555,-0.031,0.036,0.111,-0.999,198.477,60.827,-432.976
0.027,0.831,-0.555,-0.030,0.036,0.077,-1.010,202.173,72.671,-427.460
0.030,0.831,-0.555,-0.023,-0.047,0.079,-1.023,209.414,78.764,-424.983
0.035,0.831,-0.555,-0.016,-0.023,0.089,-1.054,210.948,74.355,-423.509
0.031,0.832,-0.554,-0.012,-0.017,0.045,-1.019,207.931,89.037,-423.605
0.035,0.832,-0.554,-0.008,-0.054,0.065,-1.066,194.092,88.741,-431.751
0.041,0.831,-0.554,-0.002,-0.074,0.088,-1.023,213.652,90.769,-428.361
0.038,0.831,-0.555,0.001,-0.065,0.054,-1.034,206.462,90.540,-427.987
0.037,0.829,-0.558,0.002,-0.053,0.013,-1.030,195.844,99.020,-424.631
0.039,0.823,-0.567,-0.003,-0.120,0.091,-1.042,202.442,93.223,-418.962
0.040,0.814,-0.580,-0.007,-0.050,0.036,-1.045,211.757,95.070,-423.905
0.040,0.800,-0.599,-0.012,-0.038,0.076,-1.085,195.150,81.265,-424.291
0.045,0.783,-0.620,-0.025,-0.006,0.115,-0.740,209.686,58.374,-442.375
0.050,0.761,-0.647,-0.029,-0.057,-0.013,-0.837,201.919,43.349,-441.717
0.074,0.727,-0.682,-0.034,-0.013,0.116,-1.078,198.477,60.827,-432.976
0.101,0.681,-0.724,-0.036,-0.181,0.313,-1.065,176.264,48.250,-428.662
0.116,0.633,-0.765,-0.040,-0.204,0.312,-0.948,179.744,45.405,-428.792
0.121,0.589,-0.797,-0.044,-0.115,0.376,-0.949,194.035,25.365,-441.003
0.128,0.553,-0.823,-0.038,-0.204,0.225,-0.962,208.170,28.674,-435.878
0.145,0.509,-0.848,-0.031,-0.270,0.308,-0.866,216.611,12.711,-437.517
0.158,0.468,-0.869,-0.013,-0.214,0.148,-1.196,212.605,6.624,-434.252
0.155,0.423,-0.893,0.010,-0.240,0.170,-0.938,236.882,-1.614,-426.497
0.149,0.378,-0.913,0.033,-0.235,0.167,-1.024,252.384,-11.537,-422.693
0.133,0.338,-0.929,0.068,-0.200,0.046,-1.032,276.906,-22.627,-420.811
0.118,0.301,-0.942,0.091,-0.207,0.061,-1.121,293.646,-39.972,-412.512
0.105,0.276,-0.950,0.098,-0.187,-0.017,-0.914,312.216,-58.712,-405.761
0.099,0.260,-0.955,0.102,-0.151,0.057,-0.960,313.223,-72.053,-401.152
0.096,0.260,-0.955,0.102,-0.190,-0.078,-1.079,309.743,-69.208,-401.022
0.088,0.265,-0.954,0.107,-0.147,-0.251,-0.936,323.083,-95.383,-401.260
0.080,0.264,-0.954,0.115,-0.142,-0.129,-0.927,324.732,-96.832,-399.843
0.082,0.263,-0.954,0.114,-0.187,-0.134,-1.028,311.175,-85.345,-405.251
0.089,0.264,-0.954,0.114,-0.181,-0.105,-0.971,312.053,-92.875,-394.826
0.094,0.264,-0.953,0.118,-0.217,-0.141,-1.047,319.885,-80.755,-398.392
0.095,0.266,-0.952,0.120,-0.204,-0.113,-1.058,311.226,-79.481,-402.400
0.095,0.274,-0.950,0.117,-0.191,-0.086,-1.004,307.581,-85.459,-405.064
0.098,0.291,-0.945,0.110,-0.206,-0.013,-1.012,309.101,-81.099,-397.830
0.102,0.322,-0.936,0.101,-0.223,-0.005,-0.946,309.448,-72.221,-398.000
0.114,0.368,-0.919,0.087,-0.294,0.111,-1.038,324.881,-53.900,-405.019
0.127,0.431,-0.891,0.071,-0.297,0.024,-1.023,284.289,-15.510,-390.290
0.135,0.500,-0.854,0.050,-0.249,0.055,-1.059,296.914,0.007,-411.889
0.111,0.569,-0.814,0.043,-0.163,0.099,-1.144,295.329,-1.448,-416.214
0.075,0.635,-0.768,0.036,-0.136,0.040,-0.873,301.835,13.198,-396.118
0.048,0.698,-0.713,0.038,-0.169,0.060,-1.000,308.263,23.916,-406.974
0.009,0.759,-0.650,0.042,-0.074,-0.085,-0.886,318.775,44.650,-390.143
-0.015,0.812,-0.579,0.064,-0.197,-0.269,-1.178,331.529,69.960,-377.938
-0.034,0.860,-0.507,0.054,-0.042,-0.131,-1.141,336.395,102.626,-378.749
-0.034,0.904,-0.424,0.032,-0.117,-0.070,-0.701,283.179,109.894,-382.042
-0.012,0.943,-0.330,0.045,-0.248,-0.217,-0.804,227.884,146.749,-391.644
-0.016,0.965,-0.253,0.067,-0.102,-0.225,-1.283,197.924,167.889,-386.031
-0.025,0.978,-0.198,0.068,-0.223,-0.094,-1.177,165.441,172.669,-378.531
-0.025,0.989,-0.135,0.055,-0.036,-0.089,-0.718,153.432,170.978,-388.225
-0.027,0.995,-0.073,0.067,-0.203,0.070,-0.879,123.846,183.456,-394.302
-0.057,0.994,-0.005,0.091,-0.224,-0.049,-1.101,120.689,187.378,-369.092
-0.083,0.990,0.062,0.099,-0.229,-0.294,-0.960,103.191,189.873,-374.143
-0.098,0.984,0.106,0.101,-0.018,-0.014,-1.175,80.009,205.270,-365.827
-0.086,0.986,0.112,0.089,-0.176,-0.069,-0.889,94.610,179.473,-386.819
-0.072,0.988,0.113,0.083,-0.406,-0.035,-1.018,79.639,172.989,-380.027
-0.048,0.988,0.120,0.088,-0.114,-0.062,-1.080,48.883,164.645,-379.778
-0.039,0.989,0.120,0.078,-0.208,-0.142,-0.931,47.247,157.325,-386.954
-0.036,0.991,0.106,0.074,-0.104,-0.062,-1.066,43.421,151.292,-386.654
-0.024,0.993,0.085,0.073,-0.213,0.071,-0.996,49.567,150.228,-400.248
-0.009,0.995,0.064,0.080,-0.180,0.044,-1.005,30.960,169.937,-375.991
-0.003,0.995,0.031,0.091,-0.094,-0.015,-1.006,43.098,165.818,-372.113
0.018,0.995,-0.027,0.089,-0.298,0.039,-1.084,34.952,184.794,-373.496
0.038,0.991,-0.101,0.081,-0.303,0.104,-1.037,56.240,173.698,-377.357
0.053,0.980,-0.179,0.074,-0.253,0.187,-0.833,63.790,174.035,-383.661
0.074,0.964,-0.245,0.066,-0.144,0.349,-0.914,91.842,165.965,-379.058
0.112,0.950,-0.282,0.073,-0.184,0.250,-0.580,82.758,170.036,-374.228
0.162,0.938,-0.288,0.107,-0.320,0.268,-1.039,64.248,226.814,-357.998
0.194,0.928,-0.285,0.141,-0.275,0.392,-0.977,48.681,255.245,-319.274
0.210,0.924,-0.268,0.175,-0.448,0.285,-0.767,24.159,281.937,-281.536
0.218,0.916,-0.241,0.236,-0.683,0.389,-0.920,28.771,300.884,-256.984
0.220,0.907,-0.218,0.284,-0.541,0.240,-0.785,19.969,332.341,-209.797
0.223,0.890,-0.214,0.334,-0.850,0.242,-0.865,27.260,359.902,-164.848
0.232,0.873,-0.210,0.374,-0.767,0.143,-0.773,24.090,372.593,-133.880
0.237,0.856,-0.213,0.408,-0.787,0.291,-0.506,33.341,392.948,-96.295
0.223,0.833,-0.227,0.452,-0.970,0.064,-0.542,73.065,409.864,-61.698
0.204,0.810,-0.256,0.486,-0.834,0.157,-0.534,97.947,414.486,-26.127
0.185,0.796,-0.293,0.497,-0.838,0.154,-0.568,148.034,393.600,-9.143
0.141,0.783,-0.346,0.497,-1.140,-0.198,-0.552,206.866,401.674,-30.039
0.096,0.768,-0.407,0.485,-0.898,-0.169,-0.599,267.544,374.245,-44.512
0.043,0.764,-0.457,0.454,-0.995,-0.385,-0.528,320.608,333.780,-89.393
-0.008,0.757,-0.491,0.430,-0.729,-0.420,-0.644,375.617,294.879,-135.878
-0.065,0.756,-0.518,0.395,-0.593,-0.460,-0.601,416.339,250.679,-156.422
-0.110,0.749,-0.542,0.365,-0.572,-0.696,-0.616,440.901,213.281,-171.819
-0.119,0.753,-0.576,0.295,-0.402,-0.505,-0.863,443.776,181.974,-239.386
-0.139,0.761,-0.596,0.213,-0.161,-0.426,-0.876,436.321,120.250,-273.400
-0.176,0.767,-0.601,0.140,-0.114,-0.490,-0.919,414.011,55.002,-300.678
-0.203,0.775,-0.597,0.046,-0.008,-0.451,-0.921,402.666,-9.849,-331.483
-0.227,0.779,-0.580,-0.072,0.289,-0.294,-0.757,360.232,-100.691,-367.628
-0.250,0.773,-0.551,-0.189,0.540,-0.221,-0.670,322.179,-178.504,-379.107
-0.260,0.762,-0.517,-0.291,0.563,-0.147,-0.480,279.925,-253.689,-378.597
-0.262,0.749,-0.475,-0.380,1.002,0.065,-0.251,235.334,-287.668,-372.763
-0.242,0.749,-0.440,-0.432,0.911,-0.006,-0.258,206.939,-313.814,-363.466
-0.201,0.760,-0.427,-0.447,0.817,0.079,-0.390,177.778,-304.133,-378.381
-0.151,0.786,-0.423,-0.425,0.854,0.004,-0.568,148.253,-269.220,-401.095
-0.072,0.814,-0.424,-0.391,0.691,0.301,-0.621,104.617,-214.213,-414.564
0.017,0.838,-0.423,-0.343,0.390,0.340,-0.762,55.373,-132.640,-437.063
0.087,0.859,-0.420,-0.281,0.260,0.415,-0.838,17.549,-80.742,-430.095
0.161,0.868,-0.414,-0.221,0.073,0.563,-0.896,0.454,-5.993,-426.064
0.221,0.872,-0.401,-0.173,0.129,0.479,-0.738,-34.546,39.939,-410.276
0.296,0.866,-0.386,-0.113,-0.229,0.773,-0.810,-63.983,110.953,-381.909
0.348,0.860,-0.371,-0.040,-0.318,0.715,-0.894,-94.720,166.954,-341.399
0.368,0.856,-0.360,0.035,-0.379,0.620,-0.775,-66.777,229.040,-290.719
0.371,0.853,-0.351,0.106,-0.545,0.637,-0.703,-45.559,261.791,-265.782
0.333,0.852,-0.356,0.193,-0.679,0.340,-0.908,-6.974,323.197,-243.708
0.305,0.838,-0.381,0.245,-0.567,0.374,-0.743,57.050,339.675,-226.605
0.269,0.820,-0.417,0.286,-0.834,0.186,-0.845,94.030,350.882,-209.497
0.192,0.807,-0.456,0.323,-0.732,0.065,-0.921,182.474,344.542,-196.215
0.129,0.792,-0.500,0.325,-0.752,-0.131,-0.987,270.313,325.342,-210.751
0.062,0.780,-0.547,0.296,-0.708,-0.345,-0.909,315.997,268.024,-232.803
-0.005,0.774,-0.584,0.246,-0.706,-0.390,-1.219,369.837,208.301,-272.962
-0.066,0.778,-0.607,0.150,-0.415,-0.152,-0.953,365.889,126.194,-318.625
-0.148,0.782,-0.604,0.045,-0.137,-0.420,-0.945,371.441,20.649,-358.466
-0.210,0.787,-0.577,-0.065,0.145,-0.341,-0.565,356.403,-81.384,-381.057
-0.204,0.801,-0.530,-0.188,0.700,0.047,-0.238,292.127,-152.523,-398.687
-0.149,0.829,-0.478,-0.249,0.694,-0.016,-0.079,225.266,-154.265,-418.850
-0.091,0.858,-0.452,-0.225,0.456,-0.161,-0.456,182.429,-110.717,-452.846
0.001,0.877,-0.457,-0.148,0.108,0.182,-0.848,147.060,-14.214,-458.587
0.089,0.877,-0.469,-0.059,-0.136,0.476,-1.134,105.162,75.444,-419.557
0.088,0.865,-0.493,0.022,-0.434,0.140,-1.471,143.464,125.067,-400.220
0.071,0.832,-0.548,0.059,-0.397,0.231,-1.414,202.322,131.206,-393.016
0.065,0.798,-0.598,0.033,-0.270,0.317,-1.172,215.121,104.869,-384.360
0.029,0.782,-0.623,0.003,0.014,0.149,-0.810,260.542,84.511,-408.509
-0.004,0.782,-0.623,-0.019,0.204,0.031,-1.035,237.238,39.436,-406.537
-0.019,0.804,-0.594,-0.036,0.130,-0.068,-1.083,237.728,33.734,-418.283
-0.028,0.831,-0.555,-0.019,-0.096,-0.077,-1.186,251.577,50.599,-429.626
-0.049,0.845,-0.533,0.014,0.048,-0.207,-1.149,265.144,71.285,-404.088
-0.053,0.842,-0.535,0.043,0.047,-0.079,-1.101,281.247,99.561,-386.197
-0.064,0.832,-0.546,0.071,0.092,-0.269,-0.999,295.576,94.155,-389.797
-0.093,0.822,-0.552,0.110,-0.138,-0.206,-1.353,345.092,115.985,-366.130
-0.140,0.806,-0.556,0.147,-0.219,-0.355,-0.873,368.699,113.394,-343.664
-0.195,0.779,-0.571,0.170,-0.109,-0.387,-0.847,413.348,102.559,-319.187
-0.255,0.748,-0.586,0.179,0.227,-0.335,-0.715,446.107,67.653,-290.730
-0.323,0.726,-0.571,0.208,-0.097,-0.486,-0.850,481.287,52.980,-230.244
-0.384,0.701,-0.546,0.253,-0.046,-0.838,-0.330,529.892,57.971,-172.263
-0.444,0.664,-0.517,0.307,0.015,-0.720,-0.648,539.833,28.833,-88.070
-0.521,0.608,-0.477,0.361,0.260,-0.736,-0.111,540.234,49.441,7.581
-0.562,0.551,-0.453,0.418,0.235,-0.940,0.231,451.622,170.751,10.065
-0.611,0.489,-0.418,0.461,0.130,-0.744,0.225,433.031,171.955,81.912
-0.680,0.408,-0.351,0.499,0.188,-0.853,0.500,339.543,151.442,165.375
-0.727,0.383,-0.274,0.500,-0.060,-0.714,0.915,275.657,176.930,202.206
-0.762,0.341,-0.223,0.503,0.071,-0.536,0.950,250.170,190.654,218.056
-0.802,0.280,-0.187,0.493,0.104,-0.378,0.611,172.217,184.589,260.584
-0.832,0.232,-0.143,0.484,0.042,-0.335,0.972,135.146,193.825,257.903
-0.863,0.166,-0.087,0.469,0.018,-0.125,0.731,55.337,191.091,273.878
-0.885,0.122,-0.020,0.448,-0.147,-0.069,1.088,12.014,215.002,265.359
-0.897,0.070,0.033,0.434,0.024,0.014,0.920,-62.259,239.285,265.813
-0.908,0.021,0.073,0.412,-0.062,0.174,1.309,-92.657,256.389,246.403
-0.916,-0.015,0.078,0.392,-0.052,0.111,1.296,-114.628,266.299,231.114
-0.923,-0.056,0.063,0.375,-0.017,0.302,1.042,-134.415,233.014,241.568
-0.928,-0.089,0.065,0.357,-0.052,0.294,1.014,-166.215,223.376,228.598
-0.933,-0.102,0.058,0.342,0.024,0.311,1.131,-181.057,211.082,229.573
-0.936,-0.085,0.028,0.340,0.112,0.312,1.063,-140.404,210.729,237.826
-0.943,-0.042,0.004,0.329,0.049,0.119,1.081,-125.508,203.549,253.432
-0.947,0.022,-0.020,0.319,0.052,-0.057,1.509,-79.740,207.672,268.732
-0.944,0.080,-0.060,0.314,0.314,-0.105,1.123,-27.989,176.567,281.373
-0.936,0.136,-0.098,0.311,0.186,-0.079,0.962,54.038,176.078,286.021
-0.919,0.212,-0.115,0.313,0.074,-0.238,0.859,122.936,158.941,290.153
-0.883,0.310,-0.163,0.313,0.018,-0.480,0.541,205.144,142.903,252.216
-0.835,0.415,-0.192,0.308,0.116,-1.059,0.898,292.217,159.531,213.469
-0.782,0.497,-0.242,0.288,0.174,-0.539,0.556,360.470,140.238,167.443
-0.671,0.621,-0.294,0.278,0.005,-0.664,0.171,455.183,146.496,54.616
-0.537,0.731,-0.344,0.242,0.055,-0.321,-0.248,486.500,141.332,-112.365
-0.435,0.792,-0.369,0.216,-0.023,-0.805,-0.486,492.846,157.858,-207.522
-0.319,0.852,-0.374,0.181,-0.206,-0.705,-0.742,454.935,158.053,-291.256
-0.207,0.889,-0.383,0.139,-0.094,-0.261,-0.806,398.971,169.349,-365.387
-0.142,0.904,-0.387,0.114,-0.027,-0.178,-0.909,364.127,176.329,-406.554
-0.098,0.918,-0.374,0.093,0.071,-0.311,-0.461,316.747,188.290,-414.660
0.050,0.931,-0.355,0.062,-0.123,0.115,-0.998,218.014,230.494,-472.345
0.171,0.928,-0.328,0.047,-0.229,0.164,-0.830,106.401,243.461,-483.070
0.268,0.912,-0.308,0.041,-0.217,0.586,-0.770,18.932,279.339,-493.953
0.393,0.871,-0.290,0.046,-0.114,0.642,-0.694,-63.778,309.849,-438.511
0.513,0.813,-0.265,0.074,-0.794,1.011,-0.393,-130.681,365.621,-362.157
0.590,0.759,-0.253,0.111,-0.559,0.999,-0.502,-169.172,413.431,-287.129
0.646,0.709,-0.243,0.140,-0.562,1.361,0.170,-166.974,392.671,-187.908
0.715,0.651,-0.221,0.128,-0.745,1.140,-0.117,-145.050,290.175,-21.823
0.784,0.573,-0.195,0.138,-0.545,0.799,0.213,-162.893,289.659,66.265
0.845,0.489,-0.169,0.137,-0.471,0.958,0.303,-161.896,275.352,129.983
0.901,0.390,-0.134,0.137,-0.396,0.850,0.844,-143.530,264.360,204.567
0.949,0.280,-0.072,0.124,-0.331,0.468,0.452,-96.208,220.230,282.661
0.978,0.165,-0.027,0.129,-0.162,0.442,1.114,-35.910,175.155,352.715
0.984,0.120,0.042,0.128,-0.142,0.491,0.751,-2.797,98.448,408.462
0.987,0.089,0.086,0.104,0.082,0.290,1.013,5.417,51.228,420.667
0.987,0.071,0.115,0.082,0.082,0.292,1.035,7.819,7.117,412.435
0.986,0.042,0.153,0.049,0.156,-0.128,0.762,37.405,-5.362,418.512
0.983,0.022,0.180,0.023,0.318,0.072,0.867,21.999,-41.222,414.011
0.979,0.042,0.197,0.012,0.350,0.097,0.894,12.360,-44.146,393.875
0.964,0.066,0.258,-0.007,0.147,0.030,0.521,-74.357,26.055,273.045
0.955,0.119,0.272,-0.019,0.657,0.440,0.735,-111.517,14.793,258.902
0.943,0.179,0.281,-0.006,0.460,0.330,0.747,-157.285,10.670,243.602
0.919,0.268,0.288,0.010,0.538,0.450,0.693,-198.390,15.756,216.086
0.887,0.345,0.307,0.027,0.584,0.415,0.323,-251.351,36.743,187.430
0.856,0.437,0.271,0.052,0.197,0.703,0.439,-297.544,35.418,180.968
0.814,0.538,0.209,0.072,0.248,0.892,0.091,-293.544,-0.404,210.922
0.759,0.624,0.145,0.116,-0.053,0.910,0.362,-313.026,78.480,138.186
0.708,0.675,0.077,0.190,-0.242,1.088,0.119,-264.797,153.513,67.938
0.673,0.684,0.005,0.283,-0.624,0.812,0.013,-253.340,246.663,84.956
0.621,0.669,-0.103,0.395,-0.922,0.840,0.432,-136.691,342.432,50.716
0.602,0.612,-0.174,0.482,-0.784,0.996,0.276,-49.604,381.497,85.448
0.584,0.555,-0.256,0.534,-0.864,0.113,-0.141,77.224,387.766,123.128
0.513,0.552,-0.331,0.568,-1.259,0.749,0.274,155.989,389.207,93.933
0.440,0.570,-0.374,0.584,-1.174,0.219,0.021,225.605,397.624,72.476
0.343,0.599,-0.450,0.566,-1.009,0.286,-0.504,312.387,370.297,10.860
0.218,0.660,-0.489,0.527,-1.368,0.012,0.098,362.407,346.449,-62.217
0.135,0.686,-0.532,0.477,-0.981,-0.441,-0.596,419.195,300.289,-113.101
0.058,0.708,-0.598,0.370,-0.708,-0.305,-0.908,402.422,230.852,-235.140
-0.025,0.728,-0.638,0.250,-0.642,-0.333,-0.829,426.489,126.042,-284.811
-0.115,0.734,-0.653,0.146,0.685,-0.362,0.877,428.691,17.531,-330.338
-0.175,0.741,-0.647,0.045,0.075,-0.389,-0.657,359.673,25.843,-427.382
-0.211,0.749,-0.621,-0.096,0.208,-0.266,-0.757,315.862,-68.336,-442.716
-0.193,0.763,-0.564,-0.248,0.403,0.090,-0.830,256.419,-146.782,-456.038
-0.193,0.766,-0.489,-0.369,0.649,-0.007,-0.678,211.125,-215.086,-430.375
-0.213,0.728,-0.425,-0.494,0.589,0.128,-0.394,189.539,-274.252,-376.544
-0.234,0.689,-0.359,-0.585,0.912,0.022,-0.227,174.639,-318.717,-305.582
-0.242,0.635,-0.274,-0.681,1.072,-0.055,0.249,147.819,-344.374,-232.851
-0.198,0.593,-0.200,-0.754,0.886,-0.149,0.131,138.789,-359.778,-211.439
-0.127,0.543,-0.148,-0.817,0.607,0.029,0.741,71.132,-359.798,-157.727
-0.062,0.499,-0.137,-0.853,0.861,0.142,0.507,41.226,-358.133,-135.533
0.019,0.465,-0.141,-0.874,0.755,0.223,0.567,-25.404,-338.354,-116.190
0.109,0.410,-0.134,-0.895,0.470,0.379,0.599,-79.148,-324.414,-76.729
0.178,0.350,-0.141,-0.909,0.436,0.551,0.729,-135.456,-300.525,-18.101
0.229,0.278,-0.184,-0.915,0.355,0.165,0.458,-172.984,-230.011,25.464
0.257,0.185,-0.258,-0.913,0.125,0.583,0.890,-219.559,-156.394,42.851
0.278,0.094,-0.318,-0.902,-0.207,1.035,1.524,-279.942,-110.348,93.922
0.314,0.084,-0.378,-0.867,0.763,1.377,0.313,-305.185,-99.474,103.900
0.293,0.049,-0.402,-0.866,-0.465,0.384,1.511,-296.720,-92.034,116.632
0.287,0.024,-0.425,-0.858,-0.217,0.732,0.327,-296.560,-125.119,152.646
0.300,0.023,-0.424,-0.854,-0.190,0.740,0.563,-286.741,-122.141,169.817
0.325,0.048,-0.412,-0.850,-0.195,0.693,0.879,-296.223,-132.811,171.965
0.351,0.098,-0.418,-0.832,-0.277,0.405,0.494,-274.266,-149.555,153.394
0.386,0.131,-0.421,-0.810,-0.033,0.838,1.247,-306.375,-169.039,109.585
0.427,0.200,-0.427,-0.772,-0.633,1.071,-0.842,-314.959,-154.100,83.180
0.458,0.229,-0.459,-0.726,-0.056,0.953,0.529,-334.331,-129.768,3.987
0.497,0.272,-0.455,-0.687,0.088,0.830,0.339,-357.647,-6.238,-95.909
0.516,0.336,-0.489,-0.618,-0.331,1.048,0.064,-373.217,16.327,-150.153
0.534,0.392,-0.514,-0.545,-0.101,0.744,0.237,-354.760,46.272,-229.914
0.546,0.472,-0.534,-0.441,-0.241,0.729,-0.020,-311.114,100.422,-296.613
0.528,0.568,-0.560,-0.292,-0.325,0.824,-0.468,-237.227,145.215,-366.187
0.486,0.650,-0.572,-0.118,-0.685,0.747,-0.732,-144.001,218.291,-412.128
0.433,0.703,-0.564,0.003,-0.616,0.552,-0.745,-15.197,275.833,-434.521
0.395,0.736,-0.543,0.081,-0.678,0.323,-0.913,38.454,297.939,-419.935
0.334,0.775,-0.513,0.158,-0.617,0.249,-1.116,87.660,325.526,-387.487
0.261,0.813,-0.486,0.187,-0.455,0.198,-0.967,146.440,343.339,-371.614
0.198,0.840,-0.478,0.167,-0.518,0.114,-0.904,160.616,320.339,-383.769
0.124,0.862,-0.467,0.155,-0.383,-0.036,-0.851,191.043,270.094,-415.497
0.046,0.881,-0.449,0.145,-0.437,0.147,-0.729,251.864,243.687,-401.927
0.032,0.890,-0.443,0.102,-0.219,-0.155,-0.764,239.203,197.933,-428.559
0.020,0.897,-0.436,0.073,-0.187,0.060,-1.022,235.686,186.144,-437.040
0.014,0.907,-0.419,0.052,-0.160,0.192,-0.847,224.929,168.261,-447.998
0.012,0.912,-0.406,0.060,-0.124,0.060,-1.056,234.050,178.824,-444.217
0.003,0.918,-0.393,0.058,-0.260,-0.078,-0.982,245.066,185.085,-444.891
0.018,0.922,-0.385,0.030,-0.083,0.143,-1.129,233.857,171.936,-475.112
0.025,0.926,-0.377,0.011,-0.023,0.089,-0.972,213.770,160.976,-475.367
0.043,0.927,-0.372,0.011,-0.124,0.215,-1.274,201.179,169.829,-498.507
0.046,0.929,-0.368,0.004,-0.058,0.252,-0.938,181.361,179.421,-490.264
0.068,0.930,-0.361,-0.003,-0.001,0.386,-1.219,174.596,176.395,-498.728
0.090,0.931,-0.355,-0.010,-0.155,0.235,-1.122,148.310,185.975,-501.970
0.100,0.930,-0.352,-0.017,0.062,0.299,-1.015,138.814,184.074,-494.062
0.096,0.931,-0.351,-0.031,0.108,0.281,-0.942,138.804,151.901,-514.192
0.104,0.927,-0.359,-0.041,0.013,0.431,-0.925,139.988,163.954,-526.278
0.125,0.917,-0.370,-0.074,-0.040,0.427,-1.418,113.446,144.213,-543.777
0.123,0.905,-0.398,-0.092,-0.563,0.611,-1.129,129.360,124.659,-582.671
0.109,0.900,-0.417,-0.071,-0.136,-0.269,-1.110,119.619,125.609,-568.891
0.075,0.898,-0.430,-0.058,0.002,-0.585,-1.125,158.095,117.774,-558.919
0.052,0.900,-0.432,-0.039,0.014,-0.349,-1.021,152.929,107.435,-568.817
0.056,0.900,-0.432,-0.030,-0.208,0.216,-1.070,164.768,125.641,-575.648
0.052,0.913,-0.405,-0.017,-0.002,-0.304,-0.787,164.153,111.815,-544.356
0.063,0.921,-0.383,-0.014,0.075,0.196,-0.843,156.173,139.614,-542.945
0.068,0.923,-0.378,-0.018,-0.075,0.345,-0.974,154.810,127.507,-527.894
0.077,0.924,-0.375,-0.008,0.088,0.408,-0.964,162.074,157.003,-511.046
0.084,0.923,-0.375,0.001,-0.270,0.937,-3.104,157.268,162.375,-487.254
0.075,0.922,-0.380,0.001,-0.045,0.241,-1.031,177.845,167.632,-498.745
0.073,0.917,-0.392,-0.003,-0.093,0.269,-0.997,198.707,159.333,-493.768
0.074,0.913,-0.402,-0.001,-0.149,0.144,-1.033,196.887,177.298,-511.709
0.071,0.911,-0.405,0.000,-0.094,0.141,-1.006,214.620,155.382,-493.042
0.070,0.911,-0.407,0.001,-0.096,0.140,-1.009,206.012,162.521,-494.199
0.069,0.910,-0.409,0.001,-0.096,0.138,-1.016,207.842,161.126,-495.746
0.067,0.909,-0.411,0.001,-0.093,0.139,-1.012,200.302,177.359,-508.932
